run_accession,fastq_ftp,fastq_bytes,fastq_md5,submitted_ftp,submitted_bytes,submitted_md5,sra_ftp,sra_bytes,sra_md5
ERR3868802,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868802/ERR3868802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868802/ERR3868802_2.fastq.gz,834848;1131984,0eb1672c9f93857b3e891437506b5e73;3583f9b391f49bb8e796e0bfd97fa425,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868802/25864_1#240.cram,1875825,8995158eb3806f759647e87d75047337,,,
ERR3868803,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868803/ERR3868803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868803/ERR3868803_2.fastq.gz,463896;628565,8928529d289eaadfb1188f63f9ea80cb;5435ade3f5f31453b4dc4ffad3233266,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868803/25864_1#241.cram,1076410,63e87e6b2b19d48a4e4fdc883cbf5a4d,,,
ERR3868804,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868804/ERR3868804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868804/ERR3868804_2.fastq.gz,1279802;1718560,2c57bf20d3fde780cd9b1ff5f9870c8e;f557c7565e4db258bd29d79f1e4af584,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868804/25864_1#242.cram,2682672,be8ed9a5518bfa29ec03ff5d11d90363,,,
ERR3868805,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868805/ERR3868805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868805/ERR3868805_2.fastq.gz,1359780;1782849,6b650b3cd8fa2ed987cd513522933581;fd2f74769cfbd6d5a5d9494981532335,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868805/25864_1#243.cram,2765460,dd170258b6e382f5c9956f8f8f06132d,,,
ERR3868806,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868806/ERR3868806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868806/ERR3868806_2.fastq.gz,1040902;1398051,358a44d1a36211fb16c69a37024dc10a;444f076b8557ef663173be223b197f9b,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868806/25864_1#244.cram,2197837,33d5cad7f0abf065b90701ff7a3c4273,,,
ERR3868807,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868807/ERR3868807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868807/ERR3868807_2.fastq.gz,1698566;2287949,4cd5882f87b57badcc6a50151ed8ee56;c77d4b0ff574a964265910dd9f3dbb3a,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868807/25864_1#245.cram,3454184,289d7ad82239e692a6e230570a5a10df,,,
ERR3868808,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868808/ERR3868808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868808/ERR3868808_2.fastq.gz,1199365;1574440,fb30d6abcb9f87905721c6a473c00d5a;ea8968e48673d6e44625f5959916a4f5,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868808/25864_1#246.cram,2517737,07d4c2f83338dae7b0310f3b4f299eab,,,
ERR3868809,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868809/ERR3868809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868809/ERR3868809_2.fastq.gz,1524535;1987205,16fb9c9c2e5a6b9dd729a2b9845a2889;b6414fee93bd9c80a075ded9437a7ea6,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868809/25864_1#247.cram,3065199,524ee1f88cde38952a99a0ba15fc56ae,,,
ERR3868810,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868810/ERR3868810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868810/ERR3868810_2.fastq.gz,61798;73229,117159c7a2b75574c5752f6736b0b96d;98b381f64f00837a12e01221652cdbf5,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868810/25864_1#248.cram,204270,1347e44b16df8520da35462854e563e6,,,
ERR3868811,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868811/ERR3868811_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868811/ERR3868811_2.fastq.gz,112367;133430,77460bb24289e28bdb810dbdbc48389d;3a1638c8b9b14a2c81543d07f4939805,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868811/25864_1#249.cram,352415,43f4517e05b6ab2cf4af9d1cf10e133a,,,
ERR3868812,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868812/ERR3868812_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868812/ERR3868812_2.fastq.gz,75033;87440,e8627773fb20a5003710bfea6a021c71;283336aee4630493bdce4a9499419723,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868812/25864_1#250.cram,222489,cbb57b90388374e04e2ab1c315210cb1,,,
ERR3868813,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868813/ERR3868813_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868813/ERR3868813_2.fastq.gz,1176836;1573245,d4ff718bc39115e18b1c06aa8ed81eae;86158da2bae817f0632c06ae26429f82,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868813/25864_1#251.cram,2415373,da0e0ac276f917e61d222fde2cb39b78,,,
ERR3868814,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868814/ERR3868814_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868814/ERR3868814_2.fastq.gz,1906211;2417924,13fed92ec7d88d6168236622d428a3d7;3b9452fa1bcf73ad4d4d2d1a2cc6554a,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868814/25864_1#252.cram,3718742,8c9b155b990a9cd2617d378a6867ec48,,,
ERR3868815,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868815/ERR3868815_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868815/ERR3868815_2.fastq.gz,936617;1279233,4f0cbd3417ee87663e3bbe2977a97046;7a52130539f4af7f2be0ab3d8a058f42,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868815/25864_1#253.cram,2120630,d7a3617fe42460da3b74ef2fb94db4c0,,,
ERR3868816,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868816/ERR3868816_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868816/ERR3868816_2.fastq.gz,27763;33601,90b10a455869f56fc579c3a3bb284528;3a5ead1f699c6bb952d7dd27fce62ae9,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868816/25864_1#254.cram,109512,a57e18e27a3b17e02e1cb9f34913232f,,,
ERR3868817,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868817/ERR3868817_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868817/ERR3868817_2.fastq.gz,1034281;1523767,9a6676cd6a6e5e669eb3a93585b38364;1fcd304436579072970564d087f7f74c,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868817/25864_1#255.cram,2315480,199a28abe3bb964c6fd566abc0a8acf0,,,
ERR3868818,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868818/ERR3868818_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868818/ERR3868818_2.fastq.gz,975820;1284803,575ced638716b5e6b73348073150a8a1;d56ab003d889bff728476bd548ca9ce0,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868818/25864_1#256.cram,2088661,6426c9d1adc7e452d5bc9de56f5c21e4,,,
ERR3868819,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868819/ERR3868819_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868819/ERR3868819_2.fastq.gz,538641;717767,f048d811785932c6b6a26da660b0137b;b667e3b32a0f287c06ac9aa532470dde,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868819/25864_1#257.cram,1192597,ca3ecf27e901021ca8a32398fd8091be,,,
ERR3868820,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868820/ERR3868820_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868820/ERR3868820_2.fastq.gz,803895;1065679,c57c06b88d7dcaffe70453bf60801f14;31a40e2be4df07369702bd99cc465c74,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868820/25864_1#258.cram,1743444,78eea076e0f35968d2df00a5fa4ce7d4,,,
ERR3868821,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868821/ERR3868821_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868821/ERR3868821_2.fastq.gz,309949;439296,461bee5cf627406b510d26039af365c5;1f372e9ac44a30b8125fc5597f06d837,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868821/25864_1#259.cram,802881,75b327a774a8b7a6e55fc0238d48d450,,,
ERR3868822,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868822/ERR3868822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868822/ERR3868822_2.fastq.gz,680572;1007783,1e6f95799f07da87f5aae094d017e762;653983cd2b05d3a5b2e2a64064fc1aa1,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868822/25864_1#260.cram,1581628,fc6b07736c5f585eb2acbbb1b0fd1b5d,,,
ERR3868823,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868823/ERR3868823_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868823/ERR3868823_2.fastq.gz,2080139;2680950,0ab62c4c932c36a4614ede6f76592636;698c8a3836c22884780a43725f016324,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868823/25864_1#261.cram,4100024,b27dee004deb3fcbc09bff63d05dcfc6,,,
ERR3868824,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868824/ERR3868824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868824/ERR3868824_2.fastq.gz,354073;516105,2643c1e509e5876a4d5825e96fda88f0;906962a86e09997b4b1422549ac93cd9,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868824/25864_1#262.cram,891931,401a9ff67703ce2a2caacd99c6b20174,,,
ERR3868825,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868825/ERR3868825_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868825/ERR3868825_2.fastq.gz,419061;568879,f8a8d5c547e5167c5a06e3c1f78be052;e56b742baae98637453c636dfd4a7f8e,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868825/25864_1#263.cram,1009583,b1fbbd872eb84668879f814f8e5693f0,,,
ERR3868826,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868826/ERR3868826_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868826/ERR3868826_2.fastq.gz,246064;341914,d4300dfa7de742ae3d749559832ba310;5be9a6f1b0ecd5093f0122c8e4d9e168,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868826/25864_1#264.cram,664390,8b51c964852e0a4851de19d67066eebd,,,
ERR3868827,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868827/ERR3868827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868827/ERR3868827_2.fastq.gz,47759;57503,a23882a74ec22cda32730e1e41f949e8;ab32aec4434bdf5dd8f3ab56c24ab92c,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868827/25864_1#265.cram,169045,4b1384d9a86e225bc13dedea9e97d35c,,,
ERR3868828,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868828/ERR3868828_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868828/ERR3868828_2.fastq.gz,2004213;2592595,6562aa8876465e07beead67aece8bbf9;e744481d616be643000eb7d9110d3c06,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868828/25864_1#266.cram,3972731,e3b3845e89038d8996285a855e0f2b8e,,,
ERR3868829,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868829/ERR3868829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868829/ERR3868829_2.fastq.gz,42758;50350,a4443ede321d8e5ce8361f11a0bd3866;f65b1690e887da80ae36603877a1e6ea,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868829/25864_1#267.cram,162199,9beb64affdd5d38a3fb2ab5ea5d90d2e,,,
ERR3868830,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868830/ERR3868830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868830/ERR3868830_2.fastq.gz,679343;892054,a6fe3a0d7822c9c16528d86cae610ad8;7ff39ddd260c12b8f078c3746fe9c843,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868830/25864_1#268.cram,1458354,6078225eddcd7742a385702e3f5db9fe,,,
ERR3868831,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868831/ERR3868831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868831/ERR3868831_2.fastq.gz,1647180;2094711,b702eb0927c0ea1104e6c9f700ac7186;8848c7dc8911c6a4659d3032cbd205e8,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868831/25864_1#269.cram,3196248,a1fa2a88936768bf1b5bb04ba7937874,,,
ERR3868832,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868832/ERR3868832_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868832/ERR3868832_2.fastq.gz,30333;36143,8df09cba256b8c5544280c0c325797e4;dc76e82ba5cf7db9cdbfad6d9dc52b5f,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868832/25864_1#270.cram,115728,5b419ee3d4b0dc59df17047b100ea438,,,
ERR3868833,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868833/ERR3868833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868833/ERR3868833_2.fastq.gz,72598;87140,c4b644fe76a98794053e8b9ce97b4b00;49438efdab8a648728c309082e328179,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868833/25864_1#271.cram,259185,a57db64d2cc4c7f7f3148ad4dd2280c3,,,
ERR3868834,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868834/ERR3868834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868834/ERR3868834_2.fastq.gz,689497;955255,d1987fbc906f9a030c7bbbdd0b90aea6;493d456da70aba9c1c7aa97383a137f6,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868834/25864_1#272.cram,1609485,8b381d69265115ba6b85b6fa05f10bba,,,
ERR3868835,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868835/ERR3868835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868835/ERR3868835_2.fastq.gz,719493;1010680,1a4967e0ff7bc74c467219f1b4bf6c27;27817e1ba97ef6f8dbbc2cd64a63cb3d,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868835/25864_1#273.cram,1667525,57170b991ef22f053a12c6abd1e26b5b,,,
ERR3868836,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868836/ERR3868836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868836/ERR3868836_2.fastq.gz,994907;1425168,896f98a45d8952d6b6d8932fab0872ed;c98a13046e001e6873366bbfe55dfcbf,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868836/25864_1#274.cram,2210099,cbc82db7782ac489a6d562f10ae24f92,,,
ERR3868837,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868837/ERR3868837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868837/ERR3868837_2.fastq.gz,70228;83936,c7874403dfd2cc742b7c49508a024d67;e46327bc5a63032ac4bd179a13abf46a,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868837/25864_1#275.cram,243626,06a431e9cb9d76ac0fb33cca19d5c115,,,
ERR3868838,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868838/ERR3868838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868838/ERR3868838_2.fastq.gz,31106;36481,20d58bafca140bb6c7120f7711f85ba8;d5afd23a7d66d317b56ba81ff921fa7d,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868838/25864_1#276.cram,118346,ebe513589553b96dc9011b7a0bf59104,,,
ERR3868839,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868839/ERR3868839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868839/ERR3868839_2.fastq.gz,45574;54806,88184e51acc7053b8422eadd41797376;6ed60837d8a0007c9322f0bad6f535b1,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868839/25864_1#277.cram,163456,7b2164765a0ed91b8c22824c4920300f,,,
ERR3868840,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868840/ERR3868840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868840/ERR3868840_2.fastq.gz,150485;177995,a46c4dfaf461ec3c79bb17769f47cecf;770b86cebf69c5a8d1db5292bd3d45f3,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868840/25864_1#278.cram,413537,75102c8972a45b3c61422c39a8c0a862,,,
ERR3868841,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868841/ERR3868841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868841/ERR3868841_2.fastq.gz,445858;598055,154a4e8d4b0efc04de290106092da913;627ad992bc4fcfdc8583c6717fa6946e,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868841/25864_1#279.cram,1053509,32d9d9ec4b12a0f9ab79c827ac6e47f1,,,
ERR3868842,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868842/ERR3868842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868842/ERR3868842_2.fastq.gz,54979;64862,edabb4ea8a60681eeabe07db39e77cb4;c252349e0299bb97c1f0a6c5fb455862,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868842/25864_1#280.cram,193683,072f66bcc7861351c7da32f7d859ef8a,,,
ERR3868843,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868843/ERR3868843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868843/ERR3868843_2.fastq.gz,33353;38468,514793107be4f61a7d5ddefac6cf63d8;7ce71808ab09a06095e5f4d3263b90e4,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868843/25864_1#281.cram,132941,82a1ac1bd3ae58368982a45df79df590,,,
ERR3868844,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868844/ERR3868844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868844/ERR3868844_2.fastq.gz,117894;187185,9d0c9cb4be1cbc9dd680afe718bf6a08;1e4c14397c812b104c1d8f6d7d185306,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868844/25864_1#282.cram,413362,b38114a5e4ff7decbd2093319c1579ec,,,
ERR3868845,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868845/ERR3868845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868845/ERR3868845_2.fastq.gz,42220;50987,4efb467ba11806fde86197a47e4d73c9;fa2b107eb29dac5c6e8fc4e7a7a8cc2a,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868845/25864_1#283.cram,137114,c9f920831710801b6d8328a716eea2b4,,,
ERR3868846,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868846/ERR3868846_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868846/ERR3868846_2.fastq.gz,77752;96028,b73295a49c3fe678c731eb7c49433f6f;c90bdb85ff93d5b6b809fd3915ac0fdf,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868846/25864_1#284.cram,237397,60d2a9598475a6ffe4f54abaa41fea47,,,
ERR3868847,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868847/ERR3868847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868847/ERR3868847_2.fastq.gz,21309;24957,4248c806e2bc5f3b2eb97eb7a2870f46;3fb3bbc4d642b7c87b16aeb377f2a637,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868847/25864_1#285.cram,94431,b0c1fa92a212511a093794d5ccedd39f,,,
ERR3868848,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868848/ERR3868848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868848/ERR3868848_2.fastq.gz,103426;120609,581da610b11938fd987ed172659e529c;1c8dbb396f08411423ecf021effdf589,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868848/25864_1#286.cram,308464,e7a360816d50270599abb4c97e9b088d,,,
ERR3868849,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868849/ERR3868849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/009/ERR3868849/ERR3868849_2.fastq.gz,88637;108094,21c82d92713348f2ebec61943c77863e;207904201675037c6b355fdfce264edf,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868849/25864_1#287.cram,282387,e94e640f7e8735c635163edbdc674205,,,
ERR3868850,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868850/ERR3868850_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/000/ERR3868850/ERR3868850_2.fastq.gz,103175;118195,405b2261cd2aaa4601f6f3dda293b737;04ca0e004b8f953d3ab70d46a10b1148,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868850/25864_1#288.cram,326399,8ace9e062b54038dd6cdcd48eedc5d61,,,
ERR3868851,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868851/ERR3868851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/001/ERR3868851/ERR3868851_2.fastq.gz,1769950;2275150,0a1b7a7c3fd19d080da0c34fd6ce586e;728779600be76b499d994a18c89f0788,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868851/27114_1#1.cram,3638327,e39b5eb4128723448684a60067cef9da,,,
ERR3868852,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868852/ERR3868852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/002/ERR3868852/ERR3868852_2.fastq.gz,954959;1218424,203235fe59f54d9d93cd1f87e61bd9ea;4543ee8ea8e5d8dd8a6325761dac893c,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868852/27114_1#2.cram,2111418,e4cb987cd5aaa22865938ae33947024b,,,
ERR3868853,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868853/ERR3868853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/003/ERR3868853/ERR3868853_2.fastq.gz,268261;297775,0c981fcf96e6cd128f318dfd24de1a4a;17252f82a2d8aea80b059cb90ff1efcb,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868853/27114_1#3.cram,646530,1463f420908a278f2cc06c1b08a7b169,,,
ERR3868854,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868854/ERR3868854_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/004/ERR3868854/ERR3868854_2.fastq.gz,2554000;3166000,b70230c4b0f632eb43ca455ca26b20c5;2620d5569af91459090ea2c301d4d5a2,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868854/27114_1#4.cram,4877093,fa55cebc98e77cdb177a6d01948c1a30,,,
ERR3868855,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868855/ERR3868855_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/005/ERR3868855/ERR3868855_2.fastq.gz,3384248;4293136,5744c45d2dfa58bd976d1b5976bb9aab;1a96066c34498379b047757db6fe2d9c,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868855/27114_1#5.cram,6562021,cfff958fe5d18b8682a2fc2e2ab726ea,,,
ERR3868856,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868856/ERR3868856_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/006/ERR3868856/ERR3868856_2.fastq.gz,2390695;2980631,adaa8a7a1defd6c84cf99915b497b40f;5ddcad03e387777ca8dd7591603463c9,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868856/27114_1#6.cram,4646158,559d9c68a8646cb974719d48c11bd49e,,,
ERR3868857,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868857/ERR3868857_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/007/ERR3868857/ERR3868857_2.fastq.gz,32385;35516,58b991a37ddffaec6f2ab16865125334;a3817823b0470d754a805daf86811f22,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868857/27114_1#7.cram,111842,180ed0e0fc7fc4df0894c96a801bb210,,,
ERR3868858,ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868858/ERR3868858_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR386/008/ERR3868858/ERR3868858_2.fastq.gz,429138;469053,0502460d88438e4e876b46cecf2ca4dd;1cb95646d0df59014a681941af12e8d1,ftp.sra.ebi.ac.uk/vol1/run/ERR386/ERR3868858/27114_1#8.cram,955693,8c836f5e791ce7a0054cb03706d38580,,,
